n_focals,k_add,cond,xeu,n_p,n_a,n_t,n_fod,n_focals2,belg_size,belg_time,proper_belg,dt_ok,dt_size,dt_time,dt_max_lg,ct_ok,ct_size,ct_time,ct_max_lg,tt_ok,tt_size,tt_time,tt_max_lg
8,2,dempster,TBEU,3,2;3;3,3,12,7,1458,0.000987,True,None,9936,0.113866,6,None,2808,0.027260,5,None,648,0.005295,3,
8,2,dempster,TBEU,3,2;3;3,3,14,8,1458,0.001689,True,None,7020,0.085291,6,None,3888,0.037970,5,None,756,0.006202,3,
8,2,dempster,TBEU,3,3;3;3,2,8,8,648,0.000638,True,None,8424,0.099331,6,None,4698,0.045894,5,None,648,0.004786,3,
8,2,dempster,TBEU,3,3;3;3,2,7,7,648,0.000646,True,None,10368,0.118078,6,None,2187,0.019923,4,None,567,0.003979,3,
8,2,dempster,TBEU,3,3;3;3,3,12,8,2187,0.000973,True,None,14256,0.160223,6,None,6480,0.064157,5,None,972,0.006912,3,
8,2,dempster,TBEU,3,3;3;3,3,12,8,2187,0.000978,True,None,10206,0.113512,6,None,6804,0.066575,5,None,972,0.006635,3,
8,3,dempster,TBEU,2,2;2,2,4,6,32,0.000528,True,None,248,0.002816,4,None,80,0.001089,3,None,32,0.000431,2,
8,3,dempster,TBEU,2,2;2,2,4,5,32,0.000527,True,None,280,0.003419,4,None,128,0.001532,3,None,32,0.000430,2,
8,3,dempster,TBEU,2,2;2,3,8,8,72,0.000579,True,None,664,0.007912,5,None,280,0.003133,3,None,64,0.000953,2,
8,3,dempster,TBEU,2,2;2,3,9,8,72,0.000568,True,None,472,0.006005,5,None,264,0.002926,3,None,72,0.001036,2,
8,3,dempster,TBEU,2,3;2,2,4,6,48,0.000542,True,None,666,0.007479,4,None,228,0.002326,3,None,48,0.000526,2,
8,3,dempster,TBEU,2,3;2,2,4,5,48,0.000521,True,None,390,0.004146,4,None,138,0.001426,3,None,48,0.000478,2,
8,3,dempster,TBEU,2,3;2,3,9,8,108,0.000604,True,None,2844,0.032141,5,None,522,0.004980,3,None,108,0.001242,2,
8,3,dempster,TBEU,2,3;2,3,9,8,108,0.000607,True,None,1764,0.020050,5,None,516,0.005179,4,None,108,0.001224,2,
8,3,dempster,TBEU,2,2;3,2,4,6,48,0.000519,True,None,624,0.008585,4,None,228,0.004075,3,None,48,0.000531,2,
8,3,dempster,TBEU,2,2;3,2,4,7,48,0.000562,True,None,546,0.006102,4,None,174,0.001928,3,None,48,0.000547,2,
8,3,dempster,TBEU,2,2;3,3,9,7,108,0.001378,True,None,1836,0.021968,5,None,432,0.004285,3,None,108,0.001214,2,
8,3,dempster,TBEU,2,2;3,3,8,8,108,0.000623,True,None,2214,0.025462,6,None,402,0.004043,3,None,96,0.001115,2,
8,3,dempster,TBEU,2,3;3,2,4,6,72,0.000525,True,None,1458,0.015260,4,None,315,0.002945,3,None,72,0.000638,2,
8,3,dempster,TBEU,2,3;3,2,4,6,72,0.000517,True,None,1152,0.016112,4,None,396,0.003650,3,None,72,0.000647,2,
8,3,dempster,TBEU,2,3;3,3,8,7,162,0.000652,True,None,5832,0.067909,5,None,630,0.005872,3,None,144,0.001371,2,
8,3,dempster,TBEU,2,3;3,3,9,8,162,0.000662,True,None,5913,0.069851,5,None,972,0.009866,4,None,162,0.001569,2,
8,3,dempster,TBEU,3,2;2;2,2,8,7,192,0.000706,True,None,1920,0.029623,6,None,1608,0.021138,5,None,192,0.002280,3,
8,3,dempster,TBEU,3,2;2;2,2,7,8,192,0.000686,True,None,1952,0.029473,6,None,1640,0.019765,5,None,168,0.002008,3,
8,3,dempster,TBEU,3,2;2;2,3,15,8,648,0.001014,True,None,3424,0.052240,7,None,2616,0.032462,6,None,360,0.004251,3,
8,3,dempster,TBEU,3,2;2;2,3,14,8,648,0.001022,True,None,5760,0.087953,8,None,1880,0.024521,6,None,336,0.004014,3,
8,3,dempster,TBEU,3,3;2;2,2,6,8,288,0.000674,True,None,5904,0.088239,6,None,3528,0.038720,5,None,216,0.002133,3,
8,3,dempster,TBEU,3,3;2;2,2,7,8,288,0.000680,True,None,5568,0.084754,6,None,3012,0.032036,5,None,252,0.002503,3,
8,3,dempster,TBEU,3,3;2;2,3,18,8,972,0.001022,True,None,15552,0.226545,8,None,7224,0.089949,7,None,648,0.006300,3,
8,3,dempster,TBEU,3,3;2;2,3,19,8,972,0.000998,True,None,8160,0.113712,7,None,4044,0.042563,6,None,684,0.006593,3,
8,3,dempster,TBEU,3,2;3;2,2,8,8,288,0.000657,True,None,4560,0.067914,6,None,3300,0.035869,5,None,288,0.002799,3,
8,3,dempster,TBEU,3,2;3;2,2,8,8,288,0.000660,True,None,5376,0.079930,6,None,3312,0.033992,5,None,288,0.002800,3,
8,3,dempster,TBEU,3,2;3;2,3,14,8,972,0.001024,True,None,9144,0.137488,7,None,5460,0.066290,6,None,504,0.004822,3,
8,3,dempster,TBEU,3,2;3;2,3,13,8,972,0.000987,True,None,18432,0.254218,8,None,3024,0.029796,5,None,468,0.004316,3,
8,3,dempster,TBEU,3,3;3;2,2,8,8,432,0.000651,True,None,10746,0.148523,6,None,6336,0.067678,5,None,432,0.003529,3,
8,3,dempster,TBEU,3,3;3;2,2,8,8,432,0.000648,True,None,11610,0.164440,6,None,5022,0.048768,5,None,432,0.003527,3,
8,3,dempster,TBEU,3,3;3;2,3,15,8,1458,0.000992,True,None,79596,1.053182,9,None,7380,0.073904,5,None,810,0.006800,3,
8,3,dempster,TBEU,3,3;3;2,3,15,8,1458,0.001035,True,None,36180,0.492715,7,None,5328,0.050903,5,None,810,0.006294,3,
8,3,dempster,TBEU,3,2;2;3,2,8,8,288,0.000629,True,None,3264,0.040175,6,None,2220,0.023321,5,None,288,0.002620,3,
8,3,dempster,TBEU,3,2;2;3,2,8,8,288,0.000625,True,None,3792,0.049553,6,None,2424,0.025700,5,None,288,0.004632,3,
8,3,dempster,TBEU,3,2;2;3,3,17,8,972,0.001290,True,None,13176,0.187024,7,None,3516,0.035826,5,None,612,0.005763,3,
8,3,dempster,TBEU,3,2;2;3,3,17,8,972,0.000981,True,None,9648,0.131361,7,None,4464,0.047620,6,None,612,0.005843,3,
8,3,dempster,TBEU,3,3;2;3,2,8,8,432,0.000643,True,None,9216,0.123153,6,None,3600,0.037044,5,None,432,0.003499,3,
8,3,dempster,TBEU,3,3;2;3,2,7,8,432,0.000660,True,None,6678,0.097422,6,None,5454,0.064949,5,None,378,0.004171,3,
8,3,dempster,TBEU,3,3;2;3,3,19,8,1458,0.001051,True,None,25110,0.367277,7,None,12042,0.132064,6,None,1026,0.008199,3,
8,3,dempster,TBEU,3,3;2;3,3,17,8,1458,0.000968,True,None,25650,0.350374,7,None,12312,0.135022,6,None,918,0.007247,3,
8,3,dempster,TBEU,3,2;3;3,2,8,8,432,0.000650,True,None,9612,0.126539,6,None,4734,0.046544,5,None,432,0.003392,3,
8,3,dempster,TBEU,3,2;3;3,2,8,8,432,0.000625,True,None,7650,0.110501,6,None,6462,0.069763,5,None,432,0.003459,3,
8,3,dempster,TBEU,3,2;3;3,3,15,8,1458,0.000985,True,None,72396,0.961299,9,None,9198,0.097548,6,None,810,0.006256,3,
8,3,dempster,TBEU,3,2;3;3,3,16,8,1458,0.000969,True,None,52272,0.693196,8,None,8550,0.080880,5,None,864,0.006643,3,
8,3,dempster,TBEU,3,3;3;3,2,8,8,648,0.000660,True,None,20574,0.283703,6,None,10125,0.101216,5,None,648,0.004509,3,
8,3,dempster,TBEU,3,3;3;3,2,8,8,648,0.000626,True,None,27783,0.363328,6,None,12555,0.116633,5,None,648,0.004535,3,
8,3,dempster,TBEU,3,3;3;3,3,17,8,2187,0.000975,True,None,149931,1.951205,8,None,19359,0.210252,6,None,1377,0.009621,3,
8,3,dempster,TBEU,3,3;3;3,3,17,8,2187,0.001014,True,None,135837,1.766120,8,None,17010,0.173418,6,None,1377,0.009521,3,
8,4,dempster,TBEU,2,2;2,2,4,4,32,0.000600,True,None,256,0.003186,4,None,128,0.001466,3,None,32,0.000395,2,
8,4,dempster,TBEU,2,2;2,2,4,8,32,0.000472,True,None,352,0.004165,4,None,128,0.001628,3,None,32,0.000464,2,
8,4,dempster,TBEU,2,2;2,3,8,8,72,0.000578,True,None,1216,0.015055,6,None,312,0.003614,4,None,64,0.000938,2,
8,4,dempster,TBEU,2,2;2,3,8,8,72,0.000626,True,None,1024,0.013469,6,None,384,0.004325,4,None,64,0.000918,2,
8,4,dempster,TBEU,2,3;2,2,4,7,48,0.000491,True,None,810,0.009193,4,None,228,0.002314,3,None,48,0.000563,2,
8,4,dempster,TBEU,2,3;2,2,4,6,48,0.000489,True,None,684,0.007223,4,None,228,0.002220,3,None,48,0.000494,2,
8,4,dempster,TBEU,2,3;2,3,9,8,108,0.000574,True,None,3024,0.037160,6,None,654,0.006891,4,None,108,0.001260,2,
8,4,dempster,TBEU,2,3;2,3,8,8,108,0.000641,True,None,5652,0.071948,6,None,498,0.005097,4,None,96,0.001133,2,
8,4,dempster,TBEU,2,2;3,2,4,4,48,0.000602,True,None,486,0.006074,4,None,228,0.002252,3,None,48,0.000478,2,
8,4,dempster,TBEU,2,2;3,2,4,5,48,0.000616,True,None,504,0.006058,4,None,228,0.002269,3,None,48,0.000503,2,
8,4,dempster,TBEU,2,2;3,3,9,8,108,0.000650,True,None,3132,0.041199,6,None,684,0.006551,3,None,108,0.001289,2,
8,4,dempster,TBEU,2,2;3,3,9,8,108,0.000660,True,None,5832,0.078494,6,None,780,0.007923,4,None,108,0.001340,2,
8,4,dempster,TBEU,2,3;3,2,4,6,72,0.000590,True,None,1701,0.020103,4,None,396,0.003685,3,None,72,0.000666,2,
8,4,dempster,TBEU,2,3;3,2,4,6,72,0.000544,True,None,1701,0.018336,4,None,396,0.003672,3,None,72,0.000653,2,
8,4,dempster,TBEU,2,3;3,3,9,8,162,0.000634,True,None,9963,0.133355,6,None,1602,0.015104,4,None,162,0.001559,2,
8,4,dempster,TBEU,2,3;3,3,9,8,162,0.000678,True,None,18306,0.240957,6,None,1215,0.011768,4,None,162,0.001573,2,
8,4,dempster,TBEU,3,2;2;2,2,8,8,192,0.000685,True,None,2080,0.034162,6,None,2240,0.026196,5,None,192,0.002282,3,
8,4,dempster,TBEU,3,2;2;2,2,8,8,192,0.000692,True,None,2400,0.039949,6,None,2440,0.027678,5,None,192,0.002289,3,
8,4,dempster,TBEU,3,2;2;2,3,21,8,648,0.001058,True,None,12672,0.221446,9,None,4464,0.051116,6,None,504,0.006253,3,
8,4,dempster,TBEU,3,2;2;2,3,21,8,648,0.001044,True,None,7936,0.133188,8,None,4408,0.049734,6,None,504,0.006294,3,
8,4,dempster,TBEU,3,3;2;2,2,8,8,288,0.000676,True,None,6408,0.095670,6,None,4440,0.046169,5,None,288,0.002829,3,
8,4,dempster,TBEU,3,3;2;2,2,8,8,288,0.000673,True,None,5568,0.081806,6,None,3180,0.036342,5,None,288,0.002871,3,
8,4,dempster,TBEU,3,3;2;2,3,19,8,972,0.001064,True,None,26856,0.466599,8,None,7500,0.082462,6,None,684,0.006622,3,
8,4,dempster,TBEU,3,3;2;2,3,18,8,972,0.001019,True,None,32616,0.527442,8,None,6228,0.065374,6,None,648,0.006225,3,
8,4,dempster,TBEU,3,2;3;2,2,8,8,288,0.000713,True,None,6408,0.105305,6,None,5244,0.059530,5,None,288,0.002733,3,
8,4,dempster,TBEU,3,2;3;2,2,8,8,288,0.000665,True,None,5160,0.080935,6,None,4188,0.046289,5,None,288,0.002774,3,
8,4,dempster,TBEU,3,2;3;2,3,20,8,972,0.001059,True,None,59328,0.962210,9,None,8304,0.089783,6,None,720,0.006932,3,
8,4,dempster,TBEU,3,2;3;2,3,17,8,972,0.001033,True,None,38592,0.612999,8,None,7992,0.093071,7,None,612,0.005775,3,
8,4,dempster,TBEU,3,3;3;2,2,8,8,432,0.000661,True,None,12744,0.194591,6,None,10404,0.114703,5,None,432,0.003480,3,
8,4,dempster,TBEU,3,3;3;2,2,8,8,432,0.000670,True,None,13014,0.180567,6,None,9504,0.098612,5,None,432,0.003447,3,
8,4,dempster,TBEU,3,3;3;2,3,21,8,1458,0.001040,True,None,69984,1.127258,8,None,24192,0.292916,7,None,1134,0.009214,3,
8,4,dempster,TBEU,3,3;3;2,3,18,8,1458,0.000996,True,None,52974,0.840494,8,None,29988,0.374872,7,None,972,0.007915,3,
8,4,dempster,TBEU,3,2;2;3,2,8,8,288,0.000664,True,None,5664,0.086552,6,None,4128,0.045780,5,None,288,0.002712,3,
8,4,dempster,TBEU,3,2;2;3,2,8,8,288,0.000692,True,None,5784,0.093085,6,None,4800,0.052424,5,None,288,0.002754,3,
8,4,dempster,TBEU,3,2;2;3,3,20,8,972,0.001026,True,None,28224,0.481017,9,None,9624,0.103251,6,None,720,0.006763,3,
8,4,dempster,TBEU,3,2;2;3,3,20,8,972,0.000980,True,None,16584,0.257996,8,None,5292,0.051820,5,None,720,0.006849,3,
8,4,dempster,TBEU,3,3;2;3,2,7,8,432,0.000658,True,None,8046,0.121495,6,None,7020,0.082692,5,None,378,0.003002,3,
8,4,dempster,TBEU,3,3;2;3,2,8,8,432,0.000666,True,None,11016,0.168922,6,None,10098,0.111539,5,None,432,0.003435,3,
8,4,dempster,TBEU,3,3;2;3,3,18,8,1458,0.001031,True,None,127980,2.023471,9,None,14454,0.154737,6,None,972,0.008027,3,
8,4,dempster,TBEU,3,3;2;3,3,19,8,1458,0.001013,True,None,73116,1.183601,8,None,16308,0.175499,6,None,1026,0.008369,3,
8,4,dempster,TBEU,3,2;3;3,2,8,8,432,0.000680,True,None,12744,0.199333,6,None,8532,0.086647,5,None,432,0.003481,3,
8,4,dempster,TBEU,3,2;3;3,2,8,8,432,0.000668,True,None,10152,0.162198,6,None,8604,0.092152,5,None,432,0.003415,3,
8,4,dempster,TBEU,3,2;3;3,3,16,8,1458,0.001027,True,None,142560,2.278804,9,None,13842,0.144220,6,None,864,0.006873,3,
8,4,dempster,TBEU,3,2;3;3,3,24,8,1458,0.001042,True,None,129276,2.132615,9,None,20070,0.217889,6,None,1296,0.010919,3,
8,4,dempster,TBEU,3,3;3;3,2,8,8,648,0.000687,True,None,20574,0.333282,6,None,15876,0.169871,5,None,648,0.004514,3,
8,4,dempster,TBEU,3,3;3;3,2,8,7,648,0.000695,True,None,24300,0.386360,6,None,13932,0.154769,5,None,648,0.004499,3,
8,4,dempster,TBEU,3,3;3;3,3,21,8,2187,0.001038,True,None,373977,5.949696,9,None,27621,0.279533,6,None,1701,0.012169,3,
8,4,dempster,TBEU,3,3;3;3,3,17,8,2187,0.001024,True,None,201204,3.246032,8,None,40500,0.500019,7,None,1377,0.009760,3,
8,5,dempster,TBEU,2,2;2,2,4,6,32,0.000587,True,None,344,0.004490,4,None,128,0.001585,3,None,32,0.000444,2,
8,5,dempster,TBEU,2,2;2,2,4,5,32,0.000562,True,None,320,0.004082,4,None,128,0.001555,3,None,32,0.000409,2,
8,5,dempster,TBEU,2,2;2,3,9,8,72,0.000776,True,None,2080,0.028962,6,None,496,0.005572,4,None,72,0.001061,2,
8,5,dempster,TBEU,2,2;2,3,8,8,72,0.000618,True,None,1536,0.021532,6,None,392,0.004457,4,None,64,0.001086,2,
8,5,dempster,TBEU,2,3;2,2,4,6,48,0.000557,True,None,774,0.008925,4,None,228,0.002316,3,None,48,0.000492,2,
8,5,dempster,TBEU,2,3;2,2,4,5,48,0.000549,True,None,522,0.006618,4,None,228,0.002325,3,None,48,0.000514,2,
8,5,dempster,TBEU,2,3;2,3,9,8,108,0.000714,True,None,6372,0.086714,6,None,840,0.008422,4,None,108,0.001291,2,
8,5,dempster,TBEU,2,3;2,3,9,8,108,0.000679,True,None,4716,0.064964,6,None,1080,0.011114,4,None,108,0.001271,2,
8,5,dempster,TBEU,2,2;3,2,4,4,48,0.000599,True,None,576,0.008758,4,None,228,0.002196,3,None,48,0.000588,2,
8,5,dempster,TBEU,2,2;3,2,4,5,48,0.000613,True,None,612,0.007556,4,None,228,0.002269,3,None,48,0.000488,2,
8,5,dempster,TBEU,2,2;3,3,9,8,108,0.000671,True,None,5796,0.074731,6,None,780,0.007922,4,None,108,0.001279,2,
8,5,dempster,TBEU,2,2;3,3,9,7,108,0.000703,True,None,5292,0.078125,6,None,852,0.008708,4,None,108,0.001290,2,
8,5,dempster,TBEU,2,3;3,2,4,3,72,0.000651,True,None,729,0.008612,4,None,396,0.003511,3,None,72,0.000580,2,
8,5,dempster,TBEU,2,3;3,2,4,5,72,0.000595,True,None,1134,0.013448,4,None,396,0.003597,3,None,72,0.000624,2,
8,5,dempster,TBEU,2,3;3,3,9,8,162,0.000720,True,None,21465,0.316854,6,None,1944,0.019274,4,None,162,0.001575,2,
8,5,dempster,TBEU,2,3;3,3,9,8,162,0.000683,True,None,11988,0.160950,6,None,2106,0.020538,4,None,162,0.001568,2,
8,5,dempster,TBEU,3,2;2;2,2,8,7,192,0.000755,True,None,2240,0.040152,6,None,2400,0.029195,5,None,192,0.002292,3,
8,5,dempster,TBEU,3,2;2;2,2,8,8,192,0.000736,True,None,2624,0.049307,6,None,3016,0.037405,5,None,192,0.002384,3,
8,5,dempster,TBEU,3,2;2;2,3,20,8,648,0.001144,True,None,20608,0.408508,9,None,7800,0.091830,7,None,480,0.005989,3,
8,5,dempster,TBEU,3,2;2;2,3,20,8,648,0.001064,True,None,15232,0.279402,8,None,7128,0.090898,7,None,480,0.005903,3,
8,5,dempster,TBEU,3,3;2;2,2,8,8,288,0.000700,True,None,5568,0.095050,6,None,5496,0.062304,5,None,288,0.002821,3,
8,5,dempster,TBEU,3,3;2;2,2,8,8,288,0.000728,True,None,5400,0.094950,6,None,5532,0.066257,5,None,288,0.002917,3,
8,5,dempster,TBEU,3,3;2;2,3,19,8,972,0.001136,True,None,63792,1.190108,9,None,10908,0.135290,6,None,684,0.007039,3,
8,5,dempster,TBEU,3,3;2;2,3,22,8,972,0.001084,True,None,67824,1.408721,9,None,19356,0.251290,7,None,792,0.008085,3,
8,5,dempster,TBEU,3,2;3;2,2,8,8,288,0.000724,True,None,6912,0.116451,6,None,6420,0.075245,5,None,288,0.002772,3,
8,5,dempster,TBEU,3,2;3;2,2,8,8,288,0.000734,True,None,6408,0.134820,6,None,6264,0.086637,5,None,288,0.003211,3,
8,5,dempster,TBEU,3,2;3;2,3,24,8,972,0.001393,True,None,64800,1.287128,9,None,15396,0.199330,7,None,864,0.008835,3,
8,5,dempster,TBEU,3,2;3;2,3,19,8,972,0.001234,True,None,51696,0.977678,9,None,13152,0.149591,6,None,684,0.006810,3,
8,5,dempster,TBEU,3,3;3;2,2,8,8,432,0.000718,True,None,13014,0.246945,6,None,11106,0.130303,5,None,432,0.003517,3,
8,5,dempster,TBEU,3,3;3;2,2,8,8,432,0.000706,True,None,12420,0.203983,6,None,9054,0.100123,5,None,432,0.003555,3,
8,5,dempster,TBEU,3,3;3;2,3,19,8,1458,0.001135,True,None,241380,4.735517,9,None,28710,0.363136,7,None,1026,0.016525,3,
8,5,dempster,TBEU,3,3;3;2,3,24,8,1458,0.001345,True,None,234252,4.225999,9,None,24030,0.288954,7,None,1296,0.011047,3,
8,5,dempster,TBEU,3,2;2;3,2,8,8,288,0.000731,True,None,5280,0.101582,6,None,6228,0.087479,5,None,288,0.005789,3,
8,5,dempster,TBEU,3,2;2;3,2,8,8,288,0.001342,True,None,5520,0.110928,6,None,4296,0.071227,5,None,288,0.005336,3,
8,5,dempster,TBEU,3,2;2;3,3,24,8,972,0.001405,True,None,37152,0.807225,8,None,13560,0.182348,7,None,864,0.008753,3,
8,5,dempster,TBEU,3,2;2;3,3,20,8,972,0.001096,True,None,81504,1.552261,9,None,16992,0.208652,7,None,720,0.007530,3,
8,5,dempster,TBEU,3,3;2;3,2,8,8,432,0.000742,True,None,12744,0.228349,6,None,12204,0.139746,5,None,432,0.003538,3,
8,5,dempster,TBEU,3,3;2;3,2,8,7,432,0.000748,True,None,12204,0.217151,6,None,11412,0.128437,5,None,432,0.003539,3,
8,5,dempster,TBEU,3,3;2;3,3,21,8,1458,0.001120,True,None,281718,4.941642,9,None,37818,0.465983,7,None,1134,0.009607,3,
8,5,dempster,TBEU,3,3;2;3,3,20,8,1458,0.001104,True,None,193104,3.675972,9,None,25722,0.288107,6,None,1080,0.009032,3,
8,5,dempster,TBEU,3,2;3;3,2,8,8,432,0.000736,True,None,13014,0.237689,6,None,10782,0.126011,5,None,432,0.003488,3,
8,5,dempster,TBEU,3,2;3;3,2,8,8,432,0.000739,True,None,15552,0.286390,6,None,13176,0.166082,5,None,432,0.003741,3,
8,5,dempster,TBEU,3,2;3;3,3,21,8,1458,0.001165,True,None,121824,2.342085,9,None,26082,0.326316,6,None,1134,0.009735,3,
8,5,dempster,TBEU,3,2;3;3,3,20,8,1458,0.001090,True,None,186300,3.305022,9,None,33498,0.472308,7,None,1080,0.008974,3,
8,5,dempster,TBEU,3,3;3;3,2,8,7,648,0.000736,True,None,27459,0.455111,6,None,16848,0.184265,5,None,648,0.004512,3,
8,5,dempster,TBEU,3,3;3;3,2,8,8,648,0.000730,True,None,34992,0.605065,6,None,23328,0.256461,5,None,648,0.004614,3,
8,5,dempster,TBEU,3,3;3;3,3,21,8,2187,0.001106,True,None,833247,15.513474,9,None,87642,1.113950,7,None,1701,0.012911,3,
8,5,dempster,TBEU,3,3;3;3,3,22,8,2187,0.001117,True,None,212139,4.109279,8,None,76059,1.033311,7,None,1782,0.012873,3,
8,6,dempster,TBEU,2,2;2,2,4,4,32,0.000658,True,None,256,0.003505,4,None,128,0.001461,3,None,32,0.000399,2,
8,6,dempster,TBEU,2,2;2,2,4,7,32,0.000568,True,None,368,0.004621,4,None,128,0.001609,3,None,32,0.000430,2,
8,6,dempster,TBEU,2,2;2,3,9,8,72,0.000711,True,None,2848,0.044597,6,None,520,0.006125,4,None,72,0.001154,2,
8,6,dempster,TBEU,2,2;2,3,9,8,72,0.000666,True,None,1984,0.032179,6,None,504,0.005851,4,None,72,0.001153,2,
8,6,dempster,TBEU,2,3;2,2,4,4,48,0.000656,True,None,576,0.007142,4,None,228,0.002195,3,None,48,0.000483,2,
8,6,dempster,TBEU,2,3;2,2,4,3,48,0.000650,True,None,342,0.004423,4,None,216,0.002007,3,None,48,0.000433,2,
8,6,dempster,TBEU,2,3;2,3,9,8,108,0.000660,True,None,9432,0.136350,6,None,912,0.009353,4,None,108,0.001356,2,
8,6,dempster,TBEU,2,3;2,3,9,8,108,0.000719,True,None,7596,0.119760,6,None,1254,0.012951,4,None,108,0.001392,2,
8,6,dempster,TBEU,2,2;3,2,4,7,48,0.000596,True,None,918,0.010892,4,None,228,0.002432,3,None,48,0.000552,2,
8,6,dempster,TBEU,2,2;3,2,4,3,48,0.000659,True,None,432,0.005516,4,None,228,0.002126,3,None,48,0.000450,2,
8,6,dempster,TBEU,2,2;3,3,9,8,108,0.000665,True,None,5508,0.080337,6,None,966,0.010343,4,None,108,0.001320,2,
8,6,dempster,TBEU,2,2;3,3,8,8,108,0.000715,True,None,6588,0.092820,6,None,738,0.007339,4,None,96,0.001173,2,
8,6,dempster,TBEU,2,3;3,2,4,6,72,0.000619,True,None,1458,0.018110,4,None,396,0.003606,3,None,72,0.000642,2,
8,6,dempster,TBEU,2,3;3,2,4,6,72,0.000603,True,None,1458,0.017396,4,None,396,0.003567,3,None,72,0.000668,2,
8,6,dempster,TBEU,2,3;3,3,9,8,162,0.000681,True,None,27783,0.407262,6,None,1863,0.017493,4,None,162,0.001559,2,
8,6,dempster,TBEU,2,3;3,3,9,8,162,0.000713,True,None,21465,0.315417,6,None,1764,0.016797,4,None,162,0.001528,2,
8,6,dempster,TBEU,3,2;2;2,2,8,8,192,0.000750,True,None,3072,0.059902,6,None,4160,0.049833,5,None,192,0.002371,3,
8,6,dempster,TBEU,3,2;2;2,2,8,8,192,0.000797,True,None,2848,0.059976,6,None,4072,0.055196,5,None,192,0.002335,3,
8,6,dempster,TBEU,3,2;2;2,3,19,8,648,0.001138,True,None,26624,0.572420,9,None,8656,0.109827,7,None,456,0.005860,3,
8,6,dempster,TBEU,3,2;2;2,3,23,8,648,0.001128,True,None,22912,0.468444,9,None,8512,0.108404,7,None,552,0.007082,3,
8,6,dempster,TBEU,3,3;2;2,2,8,8,288,0.000769,True,None,6912,0.135039,6,None,9024,0.107707,5,None,288,0.002785,3,
8,6,dempster,TBEU,3,3;2;2,2,8,8,288,0.000782,True,None,6912,0.142403,6,None,6984,0.087782,5,None,288,0.002886,3,
8,6,dempster,TBEU,3,3;2;2,3,24,8,972,0.001144,True,None,74016,1.532753,9,None,15252,0.192026,6,None,864,0.009639,3,
8,6,dempster,TBEU,3,3;2;2,3,22,8,972,0.001157,True,None,70272,1.500947,9,None,21120,0.279589,7,None,792,0.008025,3,
8,6,dempster,TBEU,3,2;3;2,2,8,8,288,0.000808,True,None,6912,0.139865,6,None,8472,0.104355,5,None,288,0.002830,3,
8,6,dempster,TBEU,3,2;3;2,2,8,7,288,0.000791,True,None,6048,0.121197,6,None,6612,0.081495,5,None,288,0.002761,3,
8,6,dempster,TBEU,3,2;3;2,3,26,8,972,0.001165,True,None,71712,1.495334,9,None,25740,0.335654,7,None,936,0.009843,3,
8,6,dempster,TBEU,3,2;3;2,3,23,8,972,0.001187,True,None,81216,1.710268,9,None,23520,0.294434,7,None,828,0.008425,3,
8,6,dempster,TBEU,3,3;3;2,2,8,7,432,0.000841,True,None,13608,0.255592,6,None,13536,0.156891,5,None,432,0.003417,3,
8,6,dempster,TBEU,3,3;3;2,2,8,8,432,0.000756,True,None,12744,0.251783,6,None,11988,0.143075,5,None,432,0.003568,3,
8,6,dempster,TBEU,3,3;3;2,3,23,8,1458,0.001180,True,None,234252,4.942597,9,None,61758,0.913891,7,None,1242,0.010679,3,
8,6,dempster,TBEU,3,3;3;2,3,24,8,1458,0.001140,True,None,286740,5.795669,9,None,38358,0.476399,7,None,1296,0.011518,3,
8,6,dempster,TBEU,3,2;2;3,2,8,8,288,0.000758,True,None,5784,0.107426,6,None,7236,0.088054,5,None,288,0.002828,3,
8,6,dempster,TBEU,3,2;2;3,2,8,8,288,0.000780,True,None,6912,0.139322,6,None,6804,0.085349,5,None,288,0.002983,3,
8,6,dempster,TBEU,3,2;2;3,3,25,8,972,0.001204,True,None,76320,1.627379,9,None,18744,0.240917,7,None,900,0.009204,3,
8,6,dempster,TBEU,3,2;2;3,3,20,8,972,0.001187,True,None,69120,1.494169,9,None,18780,0.264079,7,None,720,0.007402,3,
8,6,dempster,TBEU,3,3;2;3,2,8,8,432,0.000761,True,None,14148,0.277917,6,None,12996,0.158501,5,None,432,0.003525,3,
8,6,dempster,TBEU,3,3;2;3,2,8,6,432,0.000820,True,None,10530,0.210376,6,None,12222,0.151419,5,None,432,0.003350,3,
8,6,dempster,TBEU,3,3;2;3,3,22,8,1458,0.001126,True,None,206064,4.092748,9,None,47934,0.672546,7,None,1188,0.010286,3,
8,6,dempster,TBEU,3,3;2;3,3,23,8,1458,0.001143,True,None,295488,6.256330,9,None,54504,0.711076,7,None,1242,0.011199,3,
8,6,dempster,TBEU,3,2;3;3,2,8,8,432,0.000771,True,None,15552,0.297915,6,None,12438,0.146672,5,None,432,0.003602,3,
8,6,dempster,TBEU,3,2;3;3,2,8,7,432,0.000811,True,None,13608,0.283982,6,None,13914,0.168913,5,None,432,0.003460,3,
8,6,dempster,TBEU,3,2;3;3,3,23,8,1458,0.001129,True,None,212220,4.328727,9,None,39294,0.512803,7,None,1242,0.010684,3,
8,6,dempster,TBEU,3,2;3;3,3,22,8,1458,0.001169,True,None,233280,4.942343,9,None,44964,0.579737,7,None,1188,0.010348,3,
